role,job_title,company,location,exp_min,exp_max,exp_avg,min_sal,max_sal,sal_avg_lpa,skills_list,skills_normalized
Data Scientist,"Data Scientist - Gen AI, AWS/Azure",Ltimindtree,Hybrid - Coimbatore,7.0,12.0,9.5,14.2,23.2,18.7,"['data scientist', 'data science', 'gen ai', 'azure', 'generative ai', 'natural language processing', 'retrieval augmented generation', 'aws']","data scientist, data science, gen ai, azure, generative ai, natural language processing, retrieval augmented generation, aws"
Data Scientist,Data Scientist,Caterpillar Inc,Bengaluru,5.0,10.0,7.5,14.2,23.2,18.7,"['supply chain', 'sas', 'data management', 'business analytics', 'analytical', 'data processing', 'predictive modeling', 'data mining']","supply chain, sas, data management, business analytics, analytical, data processing, predictive modeling, data mining"
Data Scientist,Data Scientist,Saap Enterprises India Llp,Hyderabad,2.0,5.0,3.5,14.2,23.2,18.7,"['python', 'tensorflow', 'airflow', 'eda', 'scalability', 'power bi', 'machine learning', 'scikit', 'learn']","python, tensorflow, airflow, eda, scalability, power bi, machine learning, scikit, learn"
Data Scientist,Data Scientist,Sia Partners,Mumbai,4.0,6.0,5.0,14.2,23.2,18.7,"['gcp', 'analytical', 'business analytics', 'consulting', 'machine learning', 'oracle', 'forecasting', 'analytics']","gcp, analytical, business analytics, consulting, machine learning, oracle, forecasting, analytics"
Data Scientist,Data Scientist,Leading Client,Bengaluru,6.0,10.0,8.0,14.2,23.2,18.7,"['data science', 'big query', 'data analysis', 'nlp', 'cloud functions', 'ai system performance', 'test cases', 'a', 'b testing']","data science, big query, data analysis, nlp, cloud functions, ai system performance, test cases, a, b testing"
Data Scientist,Data Scientist ( Azure ),Trantor,Noida,10.0,15.0,12.5,14.2,23.2,18.7,"['computer science', 'performance tuning', 'automation', 'data analysis', 'data modeling', 'machine learning', 'agile', 'monitoring']","computer science, performance tuning, automation, data analysis, data modeling, machine learning, agile, monitoring"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3.0,7.0,5.0,14.2,23.2,18.7,"['python', 'pandas', 'tensorflow', 'pytorch', 'keras', 'natural language processing', 'neural networks', 'predictive']","python, pandas, tensorflow, pytorch, keras, natural language processing, neural networks, predictive"
Data Scientist,Data Scientist,EXL,"Hybrid - Gurugram, Bengaluru",5.0,8.0,6.5,14.2,23.2,18.7,"['data science', 'machine learning', 'sql', 'natural language processing', 'languages', 'process', 'processing', 'science']","data science, machine learning, sql, natural language processing, languages, process, processing, science"
Data Scientist,Data Scientist,Dr Reddys Foundation (DRF),Hyderabad,1.0,3.0,2.0,14.2,23.2,18.7,"['rdbms', 'django', 'azure cloud services', 'python', 'sql', 'mysql', 'classification', 'regression']","rdbms, django, azure cloud services, python, sql, mysql, classification, regression"
Data Scientist,Data Scientist (Open CV),Evnek,Bengaluru,1.0,5.0,3.0,14.2,23.2,18.7,"['image processing', 'python', 'numpy', 'machine learning', 'opencv', 'natural language processing', 'azure', 'jupyter notebook']","image processing, python, numpy, machine learning, opencv, natural language processing, azure, jupyter notebook"
Data Scientist,Data Scientist,Razorthink,"Mumbai, Delhi / NCR, Bengaluru",3.0,5.0,4.0,14.2,23.2,18.7,"['data science', 'python', 'r', 'data scientist', 'data mining', 'pandas', 'scikit', 'learn', 'statistical analysis']","data science, python, r, data scientist, data mining, pandas, scikit, learn, statistical analysis"
Data Scientist,Data Scientist I,Media Iq Digital,Bengaluru,0.0,5.0,2.5,14.2,23.2,18.7,"['product management', 'sql queries', 'machine learning', 'healthcare', 'pattern recognition', 'data mining', 'big data', 'digital advertising']","product management, sql queries, machine learning, healthcare, pattern recognition, data mining, big data, digital advertising"
Data Scientist,Fullstack Data Scientist,Chubb,Bengaluru,5.0,10.0,7.5,14.2,23.2,18.7,"['pyspark', 'mlops', 'ml', 'python', 'data engineering', 'azure databricks', 'azure', 'data']","pyspark, mlops, ml, python, data engineering, azure databricks, azure, data"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,5.0,7.0,6.0,14.2,23.2,18.7,"['algorithms', 'python', 'data analytics', 'tableau', 'ml', 'hive', 'data analysis', 'natural language processing']","algorithms, python, data analytics, tableau, ml, hive, data analysis, natural language processing"
Data Scientist,Data Scientist,Course5 Intelligence,"Hybrid - Gurugram, Bengaluru, Mumbai (All Areas)",3.0,6.0,4.5,20.0,30.0,25.0,"['data science', 'regression', 'machine learning', 'ml algorithms', 'python', 'azure', 'gcp', 'natural language processing']","data science, regression, machine learning, ml algorithms, python, azure, gcp, natural language processing"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,5.0,7.0,6.0,14.2,23.2,18.7,"['python', 'data analytics', 'cloud technologies', 'tableau', 'ml', 'hive', 'algorithms', 'natural language processing']","python, data analytics, cloud technologies, tableau, ml, hive, algorithms, natural language processing"
Data Scientist,Data Scientist,Celebal Technologies,"Hyderabad, Pune, Bengaluru",3.0,5.0,4.0,14.2,23.2,18.7,"['generative ai', 'time series', 'machine learning', 'deep learning', 'data bricks', 'pyspark', 'machine learning algorithms', 'computer vision']","generative ai, time series, machine learning, deep learning, data bricks, pyspark, machine learning algorithms, computer vision"
Data Scientist,Data Scientist,Mahindra & Mahindra Limited.,Bengaluru,3.0,5.0,4.0,14.2,23.2,18.7,"['data analysis', 'gcp', 'time series analysis', 'analytical', 'artificial intelligence', 'cad', 'machine learning', 'continuous improvement']","data analysis, gcp, time series analysis, analytical, artificial intelligence, cad, machine learning, continuous improvement"
Data Scientist,Data Scientist,Luxoft,Bengaluru,5.0,10.0,7.5,14.2,23.2,18.7,"['python', 'numpy', 'sql', 'pandas', 'data science', 'snowflake', 'scikit', 'learn', 'version control']","python, numpy, sql, pandas, data science, snowflake, scikit, learn, version control"
Data Scientist,Data Scientist,Bounteous x Accolite,"Hybrid - Hyderabad, Gurugram, Bengaluru",7.0,12.0,9.5,14.2,23.2,18.7,"['data science', 'machine learning', 'python', 'sql', 'artificial intelligence', 'ml algorithms', 'ml', 'data']","data science, machine learning, python, sql, artificial intelligence, ml algorithms, ml, data"
Data Scientist,Data Scientist,Mobile Programming,"Pune, Chennai, Bengaluru",6.0,9.0,7.5,8.0,10.0,9.0,"['python', 'sql', 'azure', 'gcp', 'nlp', 'generative a', 'fastapi', 'computer vision']","python, sql, azure, gcp, nlp, generative a, fastapi, computer vision"
Data Scientist,Data Scientist,Suzva Software Technologies,"Hyderabad, Bengaluru, Delhi / NCR",4.0,7.0,5.5,14.2,23.2,18.7,"['data science', 'r', 'bi tools', 'adsales platforms', 'media platforms', 'machine learning', 'digital advertising', 'media mix models']","data science, r, bi tools, adsales platforms, media platforms, machine learning, digital advertising, media mix models"
Data Scientist,Data Scientist,Quinnox,"Mumbai Suburban, Bengaluru, Mumbai (All Areas)",6.0,11.0,8.5,14.2,23.2,18.7,"['generative ai', 'llm', 'rag', 'python', 'fast api', 'ai models', 'restful', 'cloud platform']","generative ai, llm, rag, python, fast api, ai models, restful, cloud platform"
Data Scientist,Data Scientist,Iris Software,Noida,6.0,8.0,7.0,14.2,23.2,18.7,"['python', 'natural language processing', 'numpy', 'machine learning', 'data science', 'scipy', 'oracle', 'scikit', 'learn']","python, natural language processing, numpy, machine learning, data science, scipy, oracle, scikit, learn"
Data Scientist,Data Scientist/ AI Ml Engineer,Ltimindtree,"Hybrid - Bhubaneswar, Coimbatore",5.0,10.0,7.5,14.2,23.2,18.7,"['data science', 'generative ai', 'azure machine learning', 'machine learning', 'python', 'natural language processing', 'aiml', 'deep learning']","data science, generative ai, azure machine learning, machine learning, python, natural language processing, aiml, deep learning"
Data Scientist,Data Scientist,Oracle,Bengaluru,10.0,16.0,13.0,14.2,23.2,18.7,"['data scientist', 'ai', 'llm', 'machine learning', 'python', 'artificial intelligence', 'machine', 'data']","data scientist, ai, llm, machine learning, python, artificial intelligence, machine, data"
Data Scientist,Data Scientist,Capgemini,Bengaluru,4.0,7.0,5.5,14.2,23.2,18.7,"['python', 'machine learning', 'tensorflow', 'pytorch', 'keras', 'ann', 'chatbot', 'natural language processing']","python, machine learning, tensorflow, pytorch, keras, ann, chatbot, natural language processing"
Data Scientist,Data Scientist-Artificial Intelligence,IBM,Bengaluru,3.0,7.0,5.0,14.2,23.2,18.7,"['python', 'machine learning', 'tensorflow', 'pytorch', 'keras', 'kubernetes', 'github', 'natural language processing']","python, machine learning, tensorflow, pytorch, keras, kubernetes, github, natural language processing"
Data Scientist,Data Scientist,Razorthink,"Hyderabad, Bengaluru, Delhi / NCR",3.0,6.0,4.5,14.2,23.2,18.7,"['python', 'scikit', 'learn', 'machine learning', 'data visualizations', 'numpy', 'sql', 'data science', 'ai', 'ml']","python, scikit, learn, machine learning, data visualizations, numpy, sql, data science, ai, ml"
Data Scientist,Data Scientist,Euromonitor,Hybrid - Bengaluru,3.0,4.0,3.5,14.2,23.2,18.7,"['natural language processing', 'neural networks', 'machine learning', 'deep learning', 'python', 'process', 'languages', 'processing']","natural language processing, neural networks, machine learning, deep learning, python, process, languages, processing"
Data Scientist,Data Scientist (Hybrid),Kaplan,Bengaluru,2.0,7.0,4.5,14.2,23.2,18.7,"['advanced analytics', 'provident fund', 'data science', 'analytical', 'machine learning', 'market data', 'data visualization', 'data mining']","advanced analytics, provident fund, data science, analytical, machine learning, market data, data visualization, data mining"
Data Scientist,Data Scientist III,Meesho,Bengaluru,4.0,7.0,5.5,14.2,23.2,18.7,"['python', 'machine learning algorithms', 'hypothesis', 'linear algebra', 'statistics', 'algorithms', 'natural language processing', 'amazon redshift']","python, machine learning algorithms, hypothesis, linear algebra, statistics, algorithms, natural language processing, amazon redshift"
Data Scientist,Data Scientist III,Walmart,Bengaluru,4.0,9.0,6.5,14.2,23.2,18.7,"['supply chain', 'computer science', 'networking', 'pharmacy', 'sez', 'support services', 'information technology', 'analytics']","supply chain, computer science, networking, pharmacy, sez, support services, information technology, analytics"
Data Scientist,Data Scientist IV,Meesho,Bengaluru,6.0,8.0,7.0,14.2,23.2,18.7,"['python', 'sql', 'sem', 'ml', 'statistics', 'hive', 'cnn', 'supervised learning']","python, sql, sem, ml, statistics, hive, cnn, supervised learning"
Data Scientist,"Product Data Scientist, Google Play Games",Google,Bengaluru,1.0,4.0,2.5,14.2,23.2,18.7,"['python', 'mobile advertising', 'analysis', 'sql', 'google', 'games', 'data', 'advertising']","python, mobile advertising, analysis, sql, google, games, data, advertising"
Data Scientist,AI Engineer Data Scientist Sales and Marketing,Quara Ai Tech,Remote,4.0,6.0,5.0,14.2,23.2,18.7,"['pandas', 'scikit', 'learn', 'tensorflow', 'pytorch', 'nlp libraries', 'library', 'sales']","pandas, scikit, learn, tensorflow, pytorch, nlp libraries, library, sales"
Data Scientist,Data Engineer / Data Scientist (Azure),Trantor,Hybrid - Noida,9.0,14.0,11.5,25.0,40.0,32.5,"['business intelligence', 'azure', 'data architecture', 'sql performance tuning', 'java', 'datafactory', 'python', 'data']","business intelligence, azure, data architecture, sql performance tuning, java, datafactory, python, data"
Data Scientist,Data Scientist 4,Granicus Inc,Remote,7.0,12.0,9.5,14.2,23.2,18.7,"['data science', 'machine learning', 'artificial intelligence', 'python', 'intelligence', 'science', 'data', 'machine']","data science, machine learning, artificial intelligence, python, intelligence, science, data, machine"
Data Scientist,Data Scientist,Evnek,Bengaluru,1.0,5.0,3.0,14.2,23.2,18.7,"['python', 'hypothesis testing', 'business acumen', 'sql', 'data science', 'scipy', 'natural language processing', 'scikit', 'learn']","python, hypothesis testing, business acumen, sql, data science, scipy, natural language processing, scikit, learn"
Data Scientist,Data Scientist,Wesco,Bengaluru,3.0,8.0,5.5,14.2,23.2,18.7,"['computer science', 'automation', 'c++', 'data analysis', 'coding', 'mysql', 'javascript', 'data mining']","computer science, automation, c++, data analysis, coding, mysql, javascript, data mining"
Data Scientist,Data Scientist,Leading Client,Jaipur,6.0,10.0,8.0,14.2,23.2,18.7,"['data science', 'big query', 'data analysis', 'nlp', 'cloud functions', 'ai system performance', 'test cases', 'a', 'b testing']","data science, big query, data analysis, nlp, cloud functions, ai system performance, test cases, a, b testing"
Data Scientist,Data Scientist,IBM,Bengaluru,9.0,14.0,11.5,14.2,23.2,18.7,"['python', 'azure', 'machine learning', 'sql', 'cloud architecture', 'rest', 'semantic', 'algorithms']","python, azure, machine learning, sql, cloud architecture, rest, semantic, algorithms"
Data Scientist,Data Scientist,Apexon,"Hyderabad, Pune, Bengaluru",4.0,9.0,6.5,14.2,23.2,18.7,"['agentic ai', 'gen ai', 'rag', 'python', 'data', 'gen', 'artificial intelligence']","agentic ai, gen ai, rag, python, data, gen, artificial intelligence"
Data Scientist,Data Scientist,Kanini Software Solutions,"Hybrid - Pune, Chennai, Bengaluru",7.0,12.0,9.5,14.2,23.2,18.7,"['tensorflow', 'generative ai', 'gcp', 'numpy', 'python', 'natural language processing', 'process', 'languages']","tensorflow, generative ai, gcp, numpy, python, natural language processing, process, languages"
Data Scientist,Data Scientist MLOPs,Persistent,"Hybrid - Bengaluru, Mumbai (All Areas)",6.0,11.0,8.5,14.2,23.2,18.7,"['tensorflow', 'apache', 'machine learning', 'aws', 'python', 'data modeling', 'data', 'modeling']","tensorflow, apache, machine learning, aws, python, data modeling, data, modeling"
Data Scientist,Data Scientist,Acesoft,Hybrid - Bengaluru,6.0,9.0,7.5,18.0,20.0,19.0,"['ai ml', 'data scientist', 'machine learning', 'deep learning', 'ann', 'eda', 'anova', 'hypothesis testing']","ai ml, data scientist, machine learning, deep learning, ann, eda, anova, hypothesis testing"
